WKT;ID;CODIGO;NOMOFICIAL;ALT_IZQINI;ALT_IZQFIN;ALT_DERINI;ALT_DERFIN;NOMANTER;TIPO_C;LONG;OBSERVA;NOM_MAPA;SENTIDO;COD_SENT;RED_JERARQ;RED_TP;FFCC;TIPO_FFCC;METROBUS
LINESTRING (-58.484722144333965 -34.624675277009118,-58.485564630742942 -34.625015204069037,-58.485924099345439 -34.625143802532229);15841;10018;JUSTO, JUAN B. AV.;6602;6700;6601;6699;17 DE OCTUBRE - JUSTO, JUAN B., Av. y parciales:;AVENIDA;121.89;;AV.JUAN B. JUSTO;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Juan B. Justo
LINESTRING (-58.485924099345439 -34.625143802532229,-58.486584761036283 -34.625380091489198);15917;10018;JUSTO, JUAN B. AV.;6702;6754;6701;6749;17 DE OCTUBRE - JUSTO, JUAN B., Av. y parciales:;AVENIDA;66.01;;AV.JUAN B. JUSTO;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Juan B. Justo
LINESTRING (-58.486584761036283 -34.625380091489198,-58.487252413161862 -34.625618910748926);15980;10018;JUSTO, JUAN B. AV.;6756;6800;6751;6799;17 DE OCTUBRE - JUSTO, JUAN B., Av. y parciales:;AVENIDA;66.71;;AV.JUAN B. JUSTO;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Juan B. Justo
LINESTRING (-58.487252413161862 -34.625618910748926,-58.48786017078455 -34.62583632953271);16027;10018;JUSTO, JUAN B. AV.;6802;6856;6801;6849;17 DE OCTUBRE - JUSTO, JUAN B., Av. y parciales:;AVENIDA;60.73;;AV.JUAN B. JUSTO;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Juan B. Justo
LINESTRING (-58.48786017078455 -34.62583632953271,-58.488225866355023 -34.625967103082274,-58.488476962626216 -34.626055011019915);16103;10018;JUSTO, JUAN B. AV.;6858;6900;6851;6899;17 DE OCTUBRE - JUSTO, JUAN B., Av. y parciales:;AVENIDA;61.54;;AV.JUAN B. JUSTO;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Juan B. Justo
LINESTRING (-58.488476962626216 -34.626055011019915,-58.48911684722929 -34.626278895825543);16157;10018;JUSTO, JUAN B. AV.;6902;6946;6901;6949;17 DE OCTUBRE - JUSTO, JUAN B., Av. y parciales:;AVENIDA;63.72;;AV.JUAN B. JUSTO;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Juan B. Justo
LINESTRING (-58.48911684722929 -34.626278895825543,-58.489755712809576 -34.626502425366802);16220;10018;JUSTO, JUAN B. AV.;6948;7000;6951;6999;17 DE OCTUBRE - JUSTO, JUAN B., Av. y parciales:;AVENIDA;63.62;;AV.JUAN B. JUSTO;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Juan B. Justo
LINESTRING (-58.489755712809576 -34.626502425366802,-58.491095668147828 -34.627011011295558);16357;10018;JUSTO, JUAN B. AV.;7002;7100;7001;7099;17 DE OCTUBRE - JUSTO, JUAN B., Av. y parciales:;AVENIDA;135.21;;AV.JUAN B. JUSTO;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Juan B. Justo
LINESTRING (-58.491095668147828 -34.627011011295558,-58.491899000057366 -34.627554642852424);16515;10018;JUSTO, JUAN B. AV.;7102;7200;7101;7199;17 DE OCTUBRE - JUSTO, JUAN B., Av. y parciales:;AVENIDA;95.20;;AV.JUAN B. JUSTO;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Juan B. Justo
LINESTRING (-58.491899000057366 -34.627554642852424,-58.492834600510619 -34.628187746518918,-58.493046708647313 -34.628332276264302);16752;10018;JUSTO, JUAN B. AV.;7202;7306;7201;7299;17 DE OCTUBRE - JUSTO, JUAN B., Av. y parciales:;AVENIDA;136.08;;AV.JUAN B. JUSTO;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Juan B. Justo
LINESTRING (-58.493046708647313 -34.628332276264302,-58.493671447580084 -34.628757767344382);16862;10018;JUSTO, JUAN B. AV.;7308;7350;7301;7349;17 DE OCTUBRE - JUSTO, JUAN B., Av. y parciales:;AVENIDA;74.23;;AV.JUAN B. JUSTO;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Juan B. Justo
LINESTRING (-58.493671447580084 -34.628757767344382,-58.49431443003548 -34.629195786097299);16985;10018;JUSTO, JUAN B. AV.;7352;7400;7351;7399;17 DE OCTUBRE - JUSTO, JUAN B., Av. y parciales:;AVENIDA;76.40;;AV.JUAN B. JUSTO;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Juan B. Justo
LINESTRING (-58.49431443003548 -34.629195786097299,-58.494853605515253 -34.629535332119247);17081;10018;JUSTO, JUAN B. AV.;7402;7500;7401;7499;17 DE OCTUBRE - JUSTO, JUAN B., Av. y parciales:;AVENIDA;62.16;;AV.JUAN B. JUSTO;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Juan B. Justo
LINESTRING (-58.494853605515253 -34.629535332119247,-58.495516716424717 -34.629987044315527,-58.495699431055883 -34.630108689220158);17224;10018;JUSTO, JUAN B. AV.;7502;7550;7501;7549;17 DE OCTUBRE - JUSTO, JUAN B., Av. y parciales:;AVENIDA;100.31;;AV.JUAN B. JUSTO;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Juan B. Justo
LINESTRING (-58.495699431055883 -34.630108689220158,-58.496032307148084 -34.630330366662463,-58.49620333616263 -34.630415181785665);17317;10018;JUSTO, JUAN B. AV.;7552;7600;7551;7599;17 DE OCTUBRE - JUSTO, JUAN B., Av. y parciales:;AVENIDA;57.49;;AV.JUAN B. JUSTO;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Juan B. Justo
LINESTRING (-58.49620333616263 -34.630415181785665,-58.49640359479514 -34.630514496119595,-58.497444372103338 -34.630877244330236);17451;10018;JUSTO, JUAN B. AV.;7602;7700;7601;7699;17 DE OCTUBRE - JUSTO, JUAN B., Av. y parciales:;AVENIDA;124.99;;AV.JUAN B. JUSTO;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Juan B. Justo
LINESTRING (-58.497444372103338 -34.630877244330236,-58.498586306302947 -34.631275307200021,-58.499271333874027 -34.631509900238868);17633;10018;JUSTO, JUAN B. AV.;7702;7800;7701;7799;17 DE OCTUBRE - JUSTO, JUAN B., Av. y parciales:;AVENIDA;181.63;;AV.JUAN B. JUSTO;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Juan B. Justo
LINESTRING (-58.499479936167049 -34.631581389178223,-58.499271333874027 -34.631509900238868);17654;10018;JUSTO, JUAN B. AV.;7802;7810;0;0;17 DE OCTUBRE - JUSTO, JUAN B., Av. y parciales:;AVENIDA;20.71;;AV.JUAN B. JUSTO;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Juan B. Justo
LINESTRING (-58.499479936167049 -34.631581389178223,-58.499977339003401 -34.631776526323534);17716;10018;JUSTO, JUAN B. AV.;7812;7900;7801;7877;17 DE OCTUBRE - JUSTO, JUAN B., Av. y parciales:;AVENIDA;50.49;;AV.JUAN B. JUSTO;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Juan B. Justo
LINESTRING (-58.501042120642218 -34.632207759798007,-58.50117412270847 -34.632262860894507,-58.502408175774107 -34.63279586322745);17995;10018;JUSTO, JUAN B. AV.;0;0;8001;8099;17 DE OCTUBRE - JUSTO, JUAN B., Av. y parciales:;AVENIDA;141.23;;AV.JUAN B. JUSTO;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Juan B. Justo
LINESTRING (-58.513913123010155 -34.63345779410362,-58.514073609696794 -34.633401457164908,-58.514864075397817 -34.633203057447027);18235;10018;JUSTO, JUAN B. AV.;8902;9000;8901;8999;17 DE OCTUBRE - JUSTO, JUAN B., Av. y parciales:;AVENIDA;91.74;;AV.JUAN B. JUSTO;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Juan B. Justo
LINESTRING (-58.504574131471692 -34.633725732749795,-58.504976460027073 -34.633896162916862);18337;10018;JUSTO, JUAN B. AV.;8262;8300;8261;8299;17 DE OCTUBRE - JUSTO, JUAN B., Av. y parciales:;AVENIDA;41.45;;AV.JUAN B. JUSTO;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Juan B. Justo
LINESTRING (-58.51262303327718 -34.63396088060901,-58.513322966228195 -34.633664878225353,-58.513913123010155 -34.63345779410362);18364;10018;JUSTO, JUAN B. AV.;8802;8900;8801;8899;17 DE OCTUBRE - JUSTO, JUAN B., Av. y parciales:;AVENIDA;130.88;;AV.JUAN B. JUSTO;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Juan B. Justo
LINESTRING (-58.523037962864215 -34.634161461341087,-58.522330260800004 -34.634011410744364,-58.521083331943821 -34.633823933691936);18429;10018;JUSTO, JUAN B. AV.;9202;9400;0;0;17 DE OCTUBRE - JUSTO, JUAN B., Av. y parciales:;AVENIDA;183.20;;AV.JUAN B. JUSTO;"DECRECIENTE;-1";VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Juan B. Justo;
LINESTRING (-58.523037962864215 -34.634161461341087,-58.523274528954659 -34.634219374138191);18450;10018;JUSTO, JUAN B. AV.;9402;9420;9401;9419;17 DE OCTUBRE - JUSTO, JUAN B., Av. y parciales:;AVENIDA;22.62;;AV.JUAN B. JUSTO;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Juan B. Justo
LINESTRING (-58.505294898706403 -34.634002346610167,-58.505616784615732 -34.634109678663528,-58.506443436624934 -34.63429354592644,-58.506729659643447 -34.634341050123226);29959;10018;JUSTO, JUAN B. AV.;8326;8400;8307;8399;17 DE OCTUBRE - JUSTO, JUAN B., Av. y parciales:;AVENIDA;137.09;;AV.JUAN B. JUSTO;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Juan B. Justo
LINESTRING (-58.523274528954659 -34.634219374138191,-58.524231619514111 -34.634453832262565);18511;10018;JUSTO, JUAN B. AV.;9422;9500;9421;9499;17 DE OCTUBRE - JUSTO, JUAN B., Av. y parciales:;AVENIDA;91.53;;AV.JUAN B. JUSTO;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Juan B. Justo
LINESTRING (-58.511446681743628 -34.634476161949465,-58.511864668566595 -34.634295284064116,-58.512532996506287 -34.633998946839199,-58.51262303327718 -34.63396088060901);18520;10018;JUSTO, JUAN B. AV.;8702;8800;8701;8799;17 DE OCTUBRE - JUSTO, JUAN B., Av. y parciales:;AVENIDA;122.08;;AV.JUAN B. JUSTO;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Juan B. Justo
LINESTRING (-58.524231619514111 -34.634453832262565,-58.524300391179821 -34.634470699505783);18521;10018;JUSTO, JUAN B. AV.;0;0;0;0;17 DE OCTUBRE - JUSTO, JUAN B., Av. y parciales:;AVENIDA;6.58;;AV.JUAN B. JUSTO;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Juan B. Justo
LINESTRING (-58.524300391179821 -34.634470699505783,-58.525604858131331 -34.634585741679913);18556;10018;JUSTO, JUAN B. AV.;9502;9600;9501;9599;17 DE OCTUBRE - JUSTO, JUAN B., Av. y parciales:;AVENIDA;120.29;;AV.JUAN B. JUSTO;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Juan B. Justo
LINESTRING (-58.506729659643447 -34.634341050123226,-58.507082603168811 -34.634399656510411,-58.508050855460752 -34.634557404071749,-58.508388369859041 -34.634599392154165);18561;10018;JUSTO, JUAN B. AV.;8402;8500;8401;8499;17 DE OCTUBRE - JUSTO, JUAN B., Av. y parciales:;AVENIDA;154.79;;AV.JUAN B. JUSTO;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Juan B. Justo
LINESTRING (-58.508388369859041 -34.634599392154165,-58.50876363238141 -34.634646013090112,-58.50922298732285 -34.634685347066522);18580;10018;JUSTO, JUAN B. AV.;0;0;0;0;17 DE OCTUBRE - JUSTO, JUAN B., Av. y parciales:;AVENIDA;77.14;;AV.JUAN B. JUSTO;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Juan B. Justo
LINESTRING (-58.525604858131331 -34.634585741679913,-58.526920732223601 -34.634682946413093);18581;10018;JUSTO, JUAN B. AV.;9602;9700;9601;9699;17 DE OCTUBRE - JUSTO, JUAN B., Av. y parciales:;AVENIDA;121.14;;AV.JUAN B. JUSTO;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Juan B. Justo
LINESTRING (-58.50922298732285 -34.634685347066522,-58.509405246820535 -34.634700982145482,-58.509597902429562 -34.634718725699805);18591;10018;JUSTO, JUAN B. AV.;8502;8550;8501;8549;17 DE OCTUBRE - JUSTO, JUAN B., Av. y parciales:;AVENIDA;34.58;;AV.JUAN B. JUSTO;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Juan B. Justo
LINESTRING (-58.509597902429562 -34.634718725699805,-58.510670759602945 -34.63481746660581);18623;10018;JUSTO, JUAN B. AV.;8552;8600;8551;8599;17 DE OCTUBRE - JUSTO, JUAN B., Av. y parciales:;AVENIDA;98.98;;AV.JUAN B. JUSTO;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Juan B. Justo
LINESTRING (-58.510670759602945 -34.63481746660581,-58.511327512167128 -34.634527760494066,-58.511446681743628 -34.634476161949465);18624;10018;JUSTO, JUAN B. AV.;8602;8700;8601;8699;17 DE OCTUBRE - JUSTO, JUAN B., Av. y parciales:;AVENIDA;80.59;;AV.JUAN B. JUSTO;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Juan B. Justo
LINESTRING (-58.515369383832834 -34.633157375398255,-58.515932788653195 -34.633099523283249,-58.516812197323787 -34.633073813226382,-58.517147594366207 -34.633085336405038);18136;10018;JUSTO, JUAN B. AV.;9002;9120;9001;9119;17 DE OCTUBRE - JUSTO, JUAN B., Av. y parciales:;AVENIDA;163.52;;AV.JUAN B. JUSTO;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Juan B. Justo
LINESTRING (-58.474058584426686 -34.616093055387047,-58.474624083385038 -34.616392448727467,-58.474717368107733 -34.616441877955957);13413;10018;JUSTO, JUAN B. AV.;5502;5550;5501;5549;17 DE OCTUBRE - JUSTO, JUAN B., Av. y parciales:;AVENIDA;71.75;;AV.JUAN B. JUSTO;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Juan B. Justo
LINESTRING (-58.428064971670835 -34.579982203408647,-58.428477836954514 -34.580438324721115,-58.42892170987664 -34.580872269172175,-58.429010061146009 -34.580954409668514);4874;10018;JUSTO, JUAN B. AV.;802;900;801;899;17 DE OCTUBRE - JUSTO, JUAN B., Av. y parciales:;AVENIDA;138.46;;AV.JUAN B. JUSTO;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Juan B. Justo
LINESTRING (-58.459653561548635 -34.60530399639142,-58.460513034071866 -34.605885867587773);10447;10018;JUSTO, JUAN B. AV.;4102;4200;4101;4199;17 DE OCTUBRE - JUSTO, JUAN B., Av. y parciales:;AVENIDA;101.89;;AV.JUAN B. JUSTO;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Juan B. Justo
LINESTRING (-58.477070008239956 -34.619183864737018,-58.477252289715821 -34.619280012267261,-58.478125635974685 -34.619735977321369,-58.478330960278974 -34.619843560594902);14227;10018;JUSTO, JUAN B. AV.;5802;5900;5801;5899;17 DE OCTUBRE - JUSTO, JUAN B., Av. y parciales:;AVENIDA;136.85;;AV.JUAN B. JUSTO;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Juan B. Justo
LINESTRING (-58.499977339003401 -34.631776526323534,-58.500552717506096 -34.632003539721076,-58.501042120642218 -34.632207759798007);17770;10018;JUSTO, JUAN B. AV.;0;0;7879;7999;17 DE OCTUBRE - JUSTO, JUAN B., Av. y parciales:;AVENIDA;108.73;;AV.JUAN B. JUSTO;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Juan B. Justo
LINESTRING (-58.503412959020295 -34.633229861268369,-58.503887509288646 -34.633434830254771,-58.504257280762687 -34.633591470524372,-58.504574131471692 -34.633725732749795);29957;10018;JUSTO, JUAN B. AV.;0;0;8177;8259;17 DE OCTUBRE - JUSTO, JUAN B., Av. y parciales:;AVENIDA;119.84;corrección numeración 14-1;AV.JUAN B. JUSTO;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Juan B. Justo
LINESTRING (-58.514864075397817 -34.633203057447027,-58.515369383832834 -34.633157375398255);27692;10018;JUSTO, JUAN B. AV.;0;0;0;0;17 DE OCTUBRE - JUSTO, JUAN B., Av. y parciales:;AVENIDA;46.61;;AV.JUAN B. JUSTO;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Juan B. Justo
LINESTRING (-58.459513028578058 -34.605208989240523,-58.459653561548635 -34.60530399639142);8488;10018;JUSTO, JUAN B. AV.;0;0;0;0;17 DE OCTUBRE - JUSTO, JUAN B., Av. y parciales:;AVENIDA;16.65;;AV.JUAN B. JUSTO;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Juan B. Justo
LINESTRING (-58.521083331943821 -34.633823933691936,-58.521027838442421 -34.633823158969143,-58.520687739647705 -34.633821043944529);28609;10018;JUSTO, JUAN B. AV.;0;0;0;0;17 DE OCTUBRE - JUSTO, JUAN B., Av. y parciales:;AVENIDA;36.27;;AV.JUAN B. JUSTO;"DECRECIENTE;-1";VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Juan B. Justo;
LINESTRING (-58.476096355315931 -34.618102567936518,-58.476426602368171 -34.618486065903369,-58.476781694105981 -34.61887117865605);14199;10018;JUSTO, JUAN B. AV.;5702;5760;5701;5759;17 DE OCTUBRE - JUSTO, JUAN B., Av. y parciales:;AVENIDA;105.94;;AV.JUAN B. JUSTO;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Juan B. Justo
LINESTRING (-58.476781694105981 -34.61887117865605,-58.477070008239956 -34.619183864737018);28617;10018;JUSTO, JUAN B. AV.;5762;5800;5761;5799;17 DE OCTUBRE - JUSTO, JUAN B., Av. y parciales:;AVENIDA;43.62;;AV.JUAN B. JUSTO;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Juan B. Justo
LINESTRING (-58.435701361232439 -34.586070930891019,-58.436666616171827 -34.58678229619575,-58.437917521829817 -34.587704143152621,-58.438249887619811 -34.588856862204963,-58.43839929634693 -34.589292402471592,-58.438649789203559 -34.590022551728502,-58.438838342490676 -34.590571906437901,-58.439139063320091 -34.591084520488558);29084;10018;JUSTO, JUAN B. AV.;0;0;0;0;17 DE OCTUBRE - JUSTO, JUAN B., Av. y parciales:;PUENTE;664.76;El Eeje representa al Puente de la Av. Juan B. Justo sobre las Vías del FFCC San Martín;AV.JUAN B. JUSTO;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;SI;SI;;Metrobus Juan B. Justo
LINESTRING (-58.518012909679861 -34.633223883479033,-58.517426878287935 -34.633159876896897,-58.517147594366207 -34.633085336405038);29869;10018;JUSTO, JUAN B. AV.;9122;9150;0;0;17 DE OCTUBRE - JUSTO, JUAN B., Av. y parciales:;AVENIDA;81.11;;AV.JUAN B. JUSTO;"DECRECIENTE;-1";VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Juan B. Justo;
LINESTRING (-58.518850068477512 -34.633046572661613,-58.519104849849406 -34.633113450012594,-58.519317074339305 -34.633169156153954,-58.519544910810495 -34.633204167372341,-58.519692537283596 -34.633196920454303,-58.519843242527998 -34.63318952221514);29870;10018;JUSTO, JUAN B. AV.;0;0;0;0;17 DE OCTUBRE - JUSTO, JUAN B., Av. y parciales:;AVENIDA;93.58;;AV.JUAN B. JUSTO;CRECIENTE;1;VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Juan B. Justo
LINESTRING (-58.520687739647705 -34.633821043944529,-58.5205986979458 -34.633826618207564,-58.520209938325266 -34.633847606055106,-58.519811105093709 -34.633725183825675,-58.519663696332856 -34.633588769431071);18324;10018;JUSTO, JUAN B. AV.;0;0;0;0;17 DE OCTUBRE - JUSTO, JUAN B., Av. y parciales:;AVENIDA;103.21;;AV.JUAN B. JUSTO;"DECRECIENTE;-1";VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Juan B. Justo;
LINESTRING (-58.519843242527998 -34.63318952221514,-58.520034104221196 -34.633180011644846,-58.520179040114598 -34.633172789339838);29873;10018;JUSTO, JUAN B. AV.;0;0;0;0;17 DE OCTUBRE - JUSTO, JUAN B., Av. y parciales:;AVENIDA;30.85;;AV.JUAN B. JUSTO;CRECIENTE;1;VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Juan B. Justo
LINESTRING (-58.520179040114598 -34.633172789339838,-58.520358345674325 -34.633225319627059,-58.520500237414097 -34.633297032724897,-58.520656629717486 -34.633407021570079,-58.520785607150728 -34.633495315260966);29875;10018;JUSTO, JUAN B. AV.;0;0;0;0;17 DE OCTUBRE - JUSTO, JUAN B., Av. y parciales:;AVENIDA;66.47;;AV.JUAN B. JUSTO;CRECIENTE;1;VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Juan B. Justo
LINESTRING (-58.520785607150728 -34.633495315260966,-58.520983864197333 -34.633591101621761,-58.522208557190041 -34.633891987292095,-58.522883177212734 -34.634087855618994,-58.523037962864215 -34.634161461341087);29877;10018;JUSTO, JUAN B. AV.;0;0;9201;9399;17 DE OCTUBRE - JUSTO, JUAN B., Av. y parciales:;AVENIDA;220.15;;AV.JUAN B. JUSTO;CRECIENTE;1;VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Juan B. Justo
LINESTRING (-58.502408175774107 -34.63279586322745,-58.503412959020295 -34.633229861268369);18271;10018;JUSTO, JUAN B. AV.;0;0;8101;8175;17 DE OCTUBRE - JUSTO, JUAN B., Av. y parciales:;AVENIDA;103.95;corrección numeración 14-1;AV.JUAN B. JUSTO;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Juan B. Justo
LINESTRING (-58.504976460027073 -34.633896162916862,-58.505294898706403 -34.634002346610167);18481;10018;JUSTO, JUAN B. AV.;8322;8324;8301;8305;17 DE OCTUBRE - JUSTO, JUAN B., Av. y parciales:;AVENIDA;31.49;;AV.JUAN B. JUSTO;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Juan B. Justo
LINESTRING (-58.381771291026723 -34.601379470908633,-58.381828150798505 -34.600271861042039);9410;14029;9 DE JULIO AV.;0;0;0;0;;AVENIDA;123.19;;AV. 9 DE JULIO;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;;;;Metrobus 9 de Julio
LINESTRING (-58.381711129029433 -34.60255320760011,-58.381771291026723 -34.601379470908633);9749;14029;9 DE JULIO AV.;0;0;0;0;;AVENIDA;130.32;;AV. 9 DE JULIO;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;;;;Metrobus 9 de Julio
LINESTRING (-58.381173202549569 -34.603673243468393,-58.381194598318196 -34.603132181173009,-58.381287502196599 -34.60297625143285,-58.381382263111021 -34.602881621432907);10046;14029;9 DE JULIO AV.;0;0;0;0;;AVENIDA;92.97;;AV. 9 DE JULIO;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;;;;Metrobus 9 de Julio
LINESTRING (-58.381261613544005 -34.604455937350941,-58.381229546819057 -34.604411477668499,-58.381146998625184 -34.604253388462816,-58.381173202549569 -34.603673243468393);10235;14029;9 DE JULIO AV.;0;0;0;0;;AVENIDA;89.25;;AV. 9 DE JULIO;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;;;;Metrobus 9 de Julio
LINESTRING (-58.381546776420969 -34.604976780527402,-58.381394729258538 -34.604640328764127,-58.381261613544005 -34.604455937350941);10367;14029;9 DE JULIO AV.;0;0;0;0;;AVENIDA;63.67;;AV. 9 DE JULIO;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;;;;Metrobus 9 de Julio
LINESTRING (-58.381479149076682 -34.606113679094015,-58.381565519504818 -34.60505926084597,-58.381546776420969 -34.604976780527402);10665;14029;9 DE JULIO AV.;0;0;0;0;;AVENIDA;126.55;;AV. 9 DE JULIO;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;;;;Metrobus 9 de Julio
LINESTRING (-58.381408662115589 -34.607298746291029,-58.381479149076682 -34.606113679094015);10944;14029;9 DE JULIO AV.;0;0;0;0;;AVENIDA;132.10;;AV. 9 DE JULIO;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;;;;Metrobus 9 de Julio
LINESTRING (-58.381343095655502 -34.608414659035795,-58.381408662115589 -34.607298746291029);11208;14029;9 DE JULIO AV.;0;0;0;0;;AVENIDA;124.72;;AV. 9 DE JULIO;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;;;;Metrobus 9 de Julio
LINESTRING (-58.381310623444932 -34.609045998486195,-58.381343095655502 -34.608414659035795);11383;14029;9 DE JULIO AV.;0;0;0;0;;AVENIDA;71.02;;AV. 9 DE JULIO;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;;;;Metrobus 9 de Julio
LINESTRING (-58.381280059300821 -34.609641844885736,-58.381310623444932 -34.609045998486195);11545;14029;9 DE JULIO AV.;0;0;0;0;;AVENIDA;66.91;;AV. 9 DE JULIO;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;;;;Metrobus 9 de Julio
LINESTRING (-58.381196865535351 -34.6107798575812,-58.381193065493896 -34.61071534691493,-58.381280059300821 -34.609641844885736);11861;14029;9 DE JULIO AV.;0;0;0;0;;AVENIDA;127.87;;AV. 9 DE JULIO;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;;;;Metrobus 9 de Julio
LINESTRING (-58.38111101506145 -34.611870615507875,-58.381183235044702 -34.610919308673104,-58.381196865535351 -34.6107798575812);12170;14029;9 DE JULIO AV.;0;0;0;0;;AVENIDA;121.83;;AV. 9 DE JULIO;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;;;;Metrobus 9 de Julio
LINESTRING (-58.381382263111021 -34.602881621432907,-58.381711129029433 -34.60255320760011);28916;14029;9 DE JULIO AV.;0;0;0;0;;AVENIDA;47.30;;AV. 9 DE JULIO;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;;;;Metrobus 9 de Julio
